id_x,host_id,host_response_rate,host_is_superhost,host_listings_count,accommodates,bathrooms,bedrooms,beds,price,avg_rating,number_of_reviews,neighbourhood_cleansed,property_type,neighbourhood_cleansed_freq,property_type_freq
8380582,44165424,1.0,1,2.0,1.0,1.0,1.0,1.0,45.0,4.8342857142857145,10000,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
8381293,44087607,1.0,1,1.0,2.0,1.0,1.0,1.0,127.0,4.92,88209,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
8381482,8175527,1.0,1,2.0,2.0,1.0,1.0,1.0,132.0,4.902857142857143,148996,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
8425181,25237503,1.0,0,1.0,3.0,1.0,2.0,2.0,161.0,4.904285714285714,12100,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
8446604,44471479,1.0,1,4.0,4.0,1.0,2.0,2.0,214.0,4.708571428571429,16900,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
8559817,45053876,1.0,1,6.0,1.0,1.0,1.0,1.0,57.0,4.914285714285714,105625,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
8643994,38734956,1.0,1,2.0,1.0,1.0,1.0,1.0,44.0,4.827142857142857,11449,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
8731351,11976922,1.0,0,3.0,4.0,1.0,2.0,2.0,145.0,4.595714285714286,4096,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
8784741,37661430,1.0,0,5.0,6.0,2.0,2.0,4.0,328.0,4.785714285714286,30276,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
9003802,36790457,0.96,0,8.0,4.0,2.0,2.0,2.0,233.0,4.62,57121,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
9038493,27891126,1.0,0,2.0,2.0,1.0,1.0,1.0,324.0,4.882857142857143,8100,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
9044749,7069462,0.68,0,20.0,2.0,1.0,1.0,1.0,124.0,4.631428571428572,324,Fingal,Entire guest suite,0.12295578437310721,0.01756511205330103
9111307,200189,1.0,1,4.0,15.0,2.0,6.0,13.0,1061.0,4.894285714285715,19044,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
9122936,38635813,1.0,1,2.0,2.0,2.0,4.0,1.0,87.0,4.825714285714286,38416,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
9160181,14050810,0.9,1,1.0,2.0,1.0,1.0,1.0,131.0,4.922857142857143,201601,Dn Laoghaire-Rathdown,Entire condo,0.13506965475469412,0.08661417322834646
9169047,4006632,1.0,1,2.0,4.0,1.0,2.0,3.0,203.0,4.838571428571428,49729,Dublin City,Entire cottage,0.6807995154451847,0.01150817686250757
9254452,9465902,1.0,1,3.0,1.0,1.0,1.0,1.0,86.0,4.931428571428571,2704,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
9293644,48252225,1.0,1,1.0,2.0,1.0,1.0,1.0,91.0,4.887142857142857,2401,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
9298254,25682541,1.0,0,6.0,4.0,1.0,1.0,2.0,92.0,4.539999999999999,79524,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
9326428,4592908,1.0,0,3.0,1.0,1.0,1.0,1.0,55.0,4.8028571428571425,90000,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
9470721,49068951,1.0,0,1.0,2.0,1.0,1.0,1.0,78.0,4.7942857142857145,178084,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
9511541,49285632,1.0,0,5.0,2.0,1.0,1.0,1.0,71.0,4.481428571428571,70225,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
9612987,49735769,0.0,0,1.0,2.0,1.0,1.0,0.0,100.0,4.752857142857143,2025,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
9730671,47884767,1.0,1,1.0,2.0,1.0,1.0,1.0,89.0,4.948571428571428,659344,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
9876106,31284582,0.99,0,92.0,7.0,1.0,2.0,4.0,359.0,4.698571428571428,105625,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
9919222,50995968,1.0,1,1.0,1.0,0.0,0.0,1.0,1000.0,4.8999999999999995,208849,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
10007690,51403970,1.0,1,1.0,8.0,1.0,3.0,5.0,514.0,4.948571428571428,2401,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
10035766,17742485,1.0,0,1.0,6.0,1.5,1.0,3.0,188.0,4.7057142857142855,2704,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
10146203,7069462,0.68,0,20.0,7.0,4.0,4.0,5.0,357.0,4.635714285714286,27556,Fingal,Entire home,0.12295578437310721,0.18655360387643852
10399510,36409148,1.0,0,2.0,2.0,1.0,1.0,1.0,70.0,4.864285714285714,5625,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
10473846,48519631,1.0,0,1.0,4.0,0.5,2.0,2.0,225.0,4.921428571428571,4356,Dn Laoghaire-Rathdown,Entire townhouse,0.13506965475469412,0.03210175651120533
10652332,55009510,0.2,0,1.0,10.0,2.5,5.0,10.0,343.0,4.765714285714286,729,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
10676358,24012187,1.0,1,1.0,6.0,1.0,3.0,3.0,407.0,4.828571428571428,65536,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
10992300,18593320,0.9,1,1.0,1.0,1.0,2.0,1.0,86.0,4.822857142857143,1444,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
11056503,57385503,1.0,1,2.0,2.0,1.0,1.0,1.0,150.0,4.904285714285714,21316,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
11080303,1557844,1.0,0,8.0,2.0,1.5,1.0,2.0,105.0,4.747142857142857,6561,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
11131579,57385503,1.0,1,2.0,1.0,1.0,1.0,2.0,95.0,4.9628571428571435,50176,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
11132012,1663570,1.0,1,3.0,2.0,1.0,1.0,1.0,139.0,5.0,49,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
11137294,57877399,0.5,0,4.0,2.0,1.0,1.0,1.0,154.0,4.6414285714285715,900,Dublin City,Private room in bed and breakfast,0.6807995154451847,0.014536644457904301
11211533,5580678,1.0,1,6.0,4.0,1.0,1.0,3.0,135.0,4.901428571428572,8100,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
11278756,35324357,0.9,0,2.0,2.0,1.0,1.0,1.0,135.0,4.978571428571429,243049,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
11310913,7069462,0.68,0,20.0,6.0,2.0,2.0,5.0,353.0,4.738571428571428,20736,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
11412823,59920509,1.0,1,5.0,4.0,1.0,1.0,2.0,78.0,4.83,41616,Dublin City,Entire guesthouse,0.6807995154451847,0.013325257419745608
11425524,23658985,1.0,1,5.0,4.0,1.0,2.0,2.0,166.0,4.912857142857143,18225,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
11431700,9194961,1.0,0,1.0,6.0,2.0,3.0,4.0,394.0,5.0,16,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
11642773,23808113,1.0,0,1.0,2.0,1.0,1.0,1.0,137.0,4.92,5625,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
11651390,7069462,0.68,0,20.0,16.0,7.5,10.0,13.0,855.0,4.928571428571429,36,Fingal,Entire home,0.12295578437310721,0.18655360387643852
11653894,61823992,1.0,0,2.0,3.0,1.0,1.0,3.0,130.0,4.695714285714286,228006,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
11656742,18801526,1.0,1,2.0,2.0,1.0,0.0,1.0,100.0,4.934285714285714,24964,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
11681836,62056299,0.88,1,2.0,4.0,2.0,2.0,3.0,268.0,4.932857142857143,676,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
11782221,19325587,1.0,1,5.0,4.0,2.0,3.0,3.0,314.0,4.925714285714286,12996,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
11822012,31284582,0.99,0,92.0,6.0,1.0,2.0,3.0,321.0,4.682857142857143,84681,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
11989170,13513639,0.9,0,1.0,4.0,2.0,2.0,2.0,360.0,4.904285714285714,900,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
12142737,28534443,1.0,1,6.0,6.0,2.0,2.0,4.0,471.0,4.781428571428571,106929,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
12142926,28534443,1.0,1,6.0,6.0,2.0,2.0,4.0,500.0,4.7299999999999995,125316,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
12151406,44160191,1.0,1,2.0,1.0,2.5,1.0,1.0,40.0,4.785714285714286,1600,South Dublin,Private room in home,0.06117504542701393,0.20714718352513628
12152425,28555551,1.0,0,1.0,8.0,2.0,3.0,3.0,414.0,4.905714285714285,225,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
12245664,61549391,1.0,0,1.0,5.0,1.0,3.0,3.0,180.0,4.827142857142857,12996,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
12268497,32582541,1.0,0,3.0,6.0,1.0,2.0,2.0,326.0,4.5442857142857145,81225,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
12305028,4592908,1.0,0,3.0,2.0,1.0,1.0,1.0,48.0,4.777142857142857,195364,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
12400367,526772,1.0,1,15.0,4.0,1.0,1.0,2.0,216.0,4.775714285714286,388129,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
12443911,856312,1.0,1,1.0,4.0,0.5,1.0,2.0,131.0,4.911428571428572,79524,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
12449044,6010889,1.0,0,1.0,1.0,3.0,1.0,1.0,73.0,4.854285714285714,9409,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
12459154,9728629,1.0,1,1.0,2.0,1.0,1.0,2.0,68.0,4.924285714285714,88209,Dn Laoghaire-Rathdown,Entire guest suite,0.13506965475469412,0.01756511205330103
12527344,25963264,1.0,1,7.0,1.0,2.0,1.0,1.0,70.0,4.909999999999999,361,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
12555070,57877399,0.5,0,4.0,2.0,1.0,1.0,2.0,135.0,4.670000000000001,1681,Dublin City,Private room in bed and breakfast,0.6807995154451847,0.014536644457904301
12680324,68903153,0.97,0,3.0,2.0,1.5,1.0,1.0,89.0,4.597142857142857,11449,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
12706821,42143288,1.0,0,1.0,2.0,1.0,1.0,2.0,81.0,4.698571428571428,163216,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
12925974,177833932,0.86,0,273.0,4.0,1.0,2.0,2.0,199.0,4.61142857142857,7396,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
12929877,59619626,1.0,1,2.0,2.0,1.0,1.0,1.0,164.0,4.868571428571428,20164,Fingal,Entire rental unit,0.12295578437310721,0.21562689279224712
12970826,25682541,1.0,0,6.0,4.0,1.0,1.0,2.0,95.0,4.691428571428571,61504,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
12981704,45141882,1.0,0,1.0,7.0,2.0,4.0,5.0,300.0,4.921428571428571,5625,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
13089327,72653243,1.0,0,1.0,6.0,1.0,3.0,4.0,295.0,4.928571428571429,144,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
13093955,44517733,1.0,1,3.0,1.0,1.5,1.0,1.0,99.0,4.871428571428572,12544,Dublin City,Private room in bed and breakfast,0.6807995154451847,0.014536644457904301
13097361,72732944,1.0,1,1.0,7.0,1.0,2.0,4.0,440.0,4.915714285714286,29929,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
13151859,36790457,0.96,0,8.0,5.0,1.5,2.0,2.0,165.0,4.437142857142856,55696,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
13164858,8116979,1.0,1,9.0,6.0,2.0,3.0,3.0,440.0,4.920000000000001,24336,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
13296251,7012648,1.0,0,1.0,3.0,1.0,1.0,2.0,230.0,4.862857142857143,51076,Dn Laoghaire-Rathdown,Tiny home,0.13506965475469412,0.0030284675953967293
13338141,28453791,1.0,1,1.0,2.0,0.5,1.0,1.0,79.0,4.919999999999999,58564,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
13425760,32582541,1.0,0,3.0,6.0,1.0,2.0,2.0,380.0,4.718571428571429,10201,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
13451668,56054504,1.0,1,2.0,6.0,3.0,3.0,4.0,975.0,4.932857142857143,3481,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
13501516,13177571,1.0,1,1.0,2.0,1.0,1.0,1.0,129.0,4.93,144,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
13535141,77840078,1.0,1,1.0,4.0,1.0,2.0,3.0,170.0,4.877142857142857,2809,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
13689736,42903307,1.0,1,3.0,2.0,1.0,1.0,1.0,80.0,4.664285714285714,908209,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
13712870,25682541,1.0,0,6.0,4.0,1.0,1.0,2.0,95.0,4.6814285714285715,65025,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
13759408,42903307,1.0,1,3.0,2.0,1.0,1.0,1.0,67.0,4.6971428571428575,758641,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
13759419,37019750,1.0,1,1.0,9.0,3.0,3.0,5.0,497.0,4.8,36864,Dublin City,Entire place,0.6807995154451847,0.004845548152634767
13787166,80984083,1.0,0,1.0,2.0,1.0,1.0,1.0,64.0,4.628571428571428,677329,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
13797447,81110539,1.0,1,1.0,4.0,1.5,2.0,3.0,168.0,4.9471428571428575,29929,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
13812621,44517733,1.0,1,3.0,1.0,1.5,1.0,1.0,79.0,4.88,29929,Dublin City,Private room in bed and breakfast,0.6807995154451847,0.014536644457904301
13828417,81522507,0.97,1,4.0,2.0,1.0,1.0,2.0,60.0,4.878571428571429,109561,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
13833899,45833627,0.97,1,5.0,8.0,3.5,3.0,3.0,75.0,4.925714285714286,24025,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
13912902,65585752,1.0,0,2.0,2.0,1.0,1.0,2.0,88.0,4.651428571428572,183184,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
13949040,234243,0.98,0,44.0,4.0,1.0,2.0,2.0,293.0,4.464285714285714,10404,Dublin City,Entire serviced apartment,0.6807995154451847,0.016959418534221685
13949954,83037396,1.0,1,1.0,2.0,1.0,1.0,1.0,89.0,4.908571428571428,306362,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
13996203,83594599,1.0,1,2.0,1.0,1.0,1.0,1.0,63.0,4.981428571428572,426409,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
14083738,62406189,1.0,0,15.0,2.0,1.0,1.0,2.0,89.0,4.614285714285715,17956,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
14132419,85268177,0.96,1,5.0,3.0,1.0,1.0,1.0,151.0,4.8500000000000005,474721,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
14158442,65585752,1.0,0,2.0,2.0,1.0,1.0,1.0,87.0,4.512857142857143,19881,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
14185013,85959380,1.0,1,2.0,4.0,2.0,2.0,2.0,349.0,4.911428571428572,324,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
14192979,86062024,1.0,0,1.0,6.0,3.0,3.0,5.0,184.0,4.795714285714285,49,Fingal,Entire home,0.12295578437310721,0.18655360387643852
14256959,85959380,1.0,1,2.0,2.0,1.0,1.0,1.0,140.0,4.944285714285714,258064,Dublin City,Entire guest suite,0.6807995154451847,0.01756511205330103
14316826,9084049,1.0,1,3.0,2.0,1.0,1.0,1.0,92.0,4.865714285714286,25281,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
14367732,526772,1.0,1,15.0,4.0,1.0,1.0,2.0,221.0,4.752857142857143,323761,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
14370506,75897053,0.93,1,4.0,7.0,2.0,2.0,4.0,360.0,4.848571428571428,118336,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
14397631,39727418,0.71,0,1.0,10.0,4.0,5.0,4.0,900.0,4.971428571428571,100,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
14422707,88749912,1.0,1,1.0,6.0,1.0,2.0,4.0,360.0,4.88,384400,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
14436901,63689596,1.0,0,1.0,2.0,1.5,1.0,1.0,259.0,4.898571428571429,3136,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
14530945,26554200,1.0,1,1.0,4.0,1.0,3.0,3.0,347.0,4.72,26244,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
14553228,90089248,1.0,1,3.0,2.0,1.0,1.0,1.0,115.0,4.955714285714286,3364,Fingal,Private room in townhouse,0.12295578437310721,0.03331314354936402
14630069,90823302,1.0,1,1.0,6.0,1.0,2.0,4.0,281.0,4.7457142857142856,28224,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
14634841,90851821,1.0,0,1.0,4.0,2.5,2.0,2.0,223.0,4.941428571428572,2704,Fingal,Entire condo,0.12295578437310721,0.08661417322834646
14681723,2722668,1.0,0,1.0,2.0,1.0,1.0,1.0,225.0,4.952857142857143,1764,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
14717971,88500418,1.0,1,5.0,4.0,1.5,2.0,2.0,171.0,4.828571428571428,9216,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
14737463,91798283,1.0,1,2.0,1.0,1.0,1.0,1.0,73.0,4.845714285714286,58564,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
14773451,4725976,1.0,1,5.0,2.0,1.0,1.0,1.0,130.0,4.878571428571428,729,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
14785631,91798283,1.0,1,2.0,1.0,1.5,1.0,1.0,68.0,4.795714285714285,45369,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
14798540,88687946,0.7,1,1.0,5.0,2.5,3.0,4.0,261.0,4.8585714285714285,54756,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
14820186,57639869,1.0,0,1.0,1.0,1.0,1.0,1.0,55.0,4.878571428571428,9216,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
14839700,17301244,1.0,1,1.0,2.0,1.0,1.0,1.0,92.0,4.867142857142857,481636,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
14941430,53525426,1.0,1,1.0,2.0,1.0,1.0,1.0,145.0,4.814285714285715,1168561,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
15014593,94761315,1.0,1,1.0,4.0,1.0,2.0,2.0,341.0,4.807142857142857,52441,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
15017537,94779188,1.0,1,1.0,8.0,3.0,4.0,4.0,514.0,4.831428571428572,44100,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
15119596,45833627,0.97,1,5.0,2.0,1.0,1.0,1.0,75.0,4.91857142857143,3844,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
15119820,45833627,0.97,1,5.0,2.0,1.0,1.0,1.0,75.0,4.925714285714286,12544,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
15119965,45833627,0.97,1,5.0,1.0,1.0,1.0,1.0,75.0,4.932857142857143,8281,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
15137237,32325183,1.0,1,4.0,2.0,1.0,1.0,1.0,65.0,4.902857142857143,116281,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
15217206,11976922,1.0,0,3.0,4.0,1.0,2.0,3.0,287.0,4.871428571428572,28900,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
15251427,62510358,0.9,0,3.0,8.0,2.0,2.0,5.0,569.0,4.561428571428571,5476,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
15416221,45610787,1.0,0,8.0,6.0,1.0,2.0,3.0,372.0,4.732857142857143,146689,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
15435282,15740769,0.9,0,1.0,4.0,1.0,1.0,1.0,150.0,4.748571428571429,11449,Dn Laoghaire-Rathdown,Entire condo,0.13506965475469412,0.08661417322834646
15653924,100055574,1.0,1,2.0,6.0,3.5,3.0,4.0,400.0,4.861428571428571,6400,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
15654731,65693836,1.0,1,4.0,2.0,1.0,1.0,1.0,96.0,4.854285714285715,151321,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
15696557,66434909,1.0,0,1.0,4.0,2.0,1.0,2.0,191.0,4.611428571428571,13924,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
15701179,93444732,1.0,0,4.0,1.0,1.0,1.0,1.0,81.0,4.901428571428572,20736,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
15726268,93444732,1.0,0,4.0,2.0,1.0,1.0,4.0,96.0,4.842857142857143,26244,Fingal,Private room in townhouse,0.12295578437310721,0.03331314354936402
15771291,93444732,1.0,0,4.0,2.0,1.0,1.0,1.0,119.0,4.784285714285715,14161,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
15771766,93444732,1.0,0,4.0,2.0,1.0,1.0,2.0,101.0,4.8428571428571425,23409,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
15779845,102061594,0.8,1,1.0,1.0,1.0,1.0,1.0,80.0,4.898571428571429,22500,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
15786005,11293280,1.0,0,1.0,1.0,1.0,1.0,1.0,60.0,4.857142857142857,400,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
15795790,45833627,0.97,1,5.0,2.0,1.0,1.0,1.0,75.0,4.8757142857142854,15876,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
15831512,100608762,1.0,1,4.0,1.0,1.5,1.0,1.0,35.0,4.841428571428572,57600,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
